timestamp,minute_index,hour_of_day,minute_of_hour,txn_count,fraud_count,suspicious_count,normal_count,avg_risk,max_velocity,total_amount,anomaly,spike_type,alert_level,running_txn_total,running_fraud_total,fraud_rate_pct,human_readable_spike
2026-05-19T06:15:00Z,907,6,15,6,0,0,6,0.3158,1,19065.24,False,none,LOW,4811,386,8.02,
2026-05-19T06:16:00Z,908,6,16,3,1,1,1,0.3071,7,6758.43,False,none,LOW,4814,387,8.04,
2026-05-19T06:17:00Z,909,6,17,5,0,0,5,0.1208,4,31962.07,False,none,LOW,4819,387,8.03,
2026-05-19T06:18:00Z,910,6,18,5,1,0,4,0.133,4,12651.75,False,none,LOW,4824,388,8.04,
2026-05-19T06:19:00Z,911,6,19,4,0,1,3,0.1455,5,30637.43,False,none,LOW,4828,388,8.04,
2026-05-19T06:20:00Z,912,6,20,5,0,0,5,0.1648,6,25210.17,False,none,LOW,4833,388,8.03,
2026-05-19T06:21:00Z,913,6,21,2,0,1,1,0.2027,5,5844.48,False,none,LOW,4835,388,8.02,
2026-05-19T06:22:00Z,914,6,22,7,0,0,7,0.217,9,16186.2,False,none,LOW,4842,388,8.01,
2026-05-19T06:23:00Z,915,6,23,8,0,0,8,0.1214,9,11661.4,False,none,LOW,4850,388,8.0,
2026-05-19T06:24:00Z,916,6,24,4,0,0,4,0.2302,2,23292.33,False,none,LOW,4854,388,7.99,
2026-05-19T06:25:00Z,917,6,25,3,0,1,2,0.1646,6,25736.47,False,none,LOW,4857,388,7.99,
2026-05-19T06:26:00Z,918,6,26,4,0,1,3,0.3114,1,7822.49,False,none,LOW,4861,388,7.98,
2026-05-19T06:27:00Z,919,6,27,9,0,0,9,0.2817,5,8501.94,False,none,LOW,4870,388,7.97,
2026-05-19T06:28:00Z,920,6,28,5,0,1,4,0.2386,9,25735.5,False,none,LOW,4875,388,7.96,
2026-05-19T06:29:00Z,921,6,29,1,0,0,1,0.3026,2,11523.46,False,none,LOW,4876,388,7.96,
2026-05-19T06:30:00Z,922,6,30,7,0,0,7,0.0537,5,6865.47,False,none,LOW,4883,388,7.95,
2026-05-19T06:31:00Z,923,6,31,3,0,0,3,0.2111,2,27017.15,False,none,LOW,4886,388,7.94,
2026-05-19T06:32:00Z,924,6,32,8,0,1,7,0.0711,7,13326.48,False,none,LOW,4894,388,7.93,
2026-05-19T06:33:00Z,925,6,33,7,4,2,1,0.6861,29,78488.2,True,burst,HIGH,4901,392,8.0,Velocity Burst — possible card testing or account takeover
2026-05-19T06:34:00Z,926,6,34,9,1,0,8,0.3214,7,2139.02,False,none,LOW,4910,393,8.0,
2026-05-19T06:35:00Z,927,6,35,5,0,0,5,0.093,7,30688.05,False,none,LOW,4915,393,8.0,
2026-05-19T06:36:00Z,928,6,36,3,0,1,2,0.3352,7,11112.62,False,none,LOW,4918,393,7.99,
2026-05-19T06:37:00Z,929,6,37,8,1,0,7,0.0935,9,7096.32,False,none,LOW,4926,394,8.0,
2026-05-19T06:38:00Z,930,6,38,8,0,1,7,0.3031,7,17436.24,False,none,LOW,4934,394,7.99,
2026-05-19T06:39:00Z,931,6,39,4,0,0,4,0.2183,5,10876.46,False,none,LOW,4938,394,7.98,
2026-05-19T06:40:00Z,932,6,40,4,0,0,4,0.3338,5,31040.05,False,none,LOW,4942,394,7.97,
2026-05-19T06:41:00Z,933,6,41,5,0,0,5,0.1785,1,32969.99,False,none,LOW,4947,394,7.96,
2026-05-19T06:42:00Z,934,6,42,4,2,0,2,0.1204,3,8308.08,False,none,LOW,4951,396,8.0,
2026-05-19T06:43:00Z,935,6,43,1,1,0,0,0.285,9,15931.43,False,none,LOW,4952,397,8.02,
2026-05-19T06:44:00Z,936,6,44,5,0,1,4,0.0716,2,9374.56,False,none,LOW,4957,397,8.01,
2026-05-19T06:45:00Z,937,6,45,6,0,1,5,0.255,4,27777.12,False,none,LOW,4963,397,8.0,
2026-05-19T06:46:00Z,938,6,46,5,0,0,5,0.0533,9,2960.99,False,none,LOW,4968,397,7.99,
2026-05-19T06:47:00Z,939,6,47,6,0,0,6,0.2134,3,15657.07,False,none,LOW,4974,397,7.98,
2026-05-19T06:48:00Z,940,6,48,5,0,0,5,0.3009,5,25321.4,False,none,LOW,4979,397,7.97,
2026-05-19T06:49:00Z,941,6,49,5,0,2,3,0.0849,7,10158.74,False,none,LOW,4984,397,7.97,
2026-05-19T06:50:00Z,942,6,50,4,0,1,3,0.308,9,4777.34,False,none,LOW,4988,397,7.96,
2026-05-19T06:51:00Z,943,6,51,6,6,1,0,0.6849,33,74294.76,True,burst,CRITICAL,4994,403,8.07,Velocity Burst — possible card testing or account takeover
2026-05-19T06:52:00Z,944,6,52,5,5,0,0,0.7403,37,76931.87,True,burst,CRITICAL,4999,408,8.16,Velocity Burst — possible card testing or account takeover
2026-05-19T06:53:00Z,945,6,53,4,0,0,4,0.1914,5,12193.33,False,none,LOW,5003,408,8.16,
2026-05-19T06:54:00Z,946,6,54,7,1,0,6,0.1672,4,14434.46,False,none,LOW,5010,409,8.16,
2026-05-19T06:55:00Z,947,6,55,5,0,2,3,0.1086,5,15881.02,False,none,LOW,5015,409,8.16,
2026-05-19T06:56:00Z,948,6,56,8,0,0,8,0.1036,1,26783.52,False,none,LOW,5023,409,8.14,
2026-05-19T06:57:00Z,949,6,57,3,1,0,2,0.2397,6,26660.46,False,none,LOW,5026,410,8.16,
2026-05-19T06:58:00Z,950,6,58,8,0,1,7,0.1086,9,25189.88,False,none,LOW,5034,410,8.14,
2026-05-19T06:59:00Z,951,6,59,6,1,0,5,0.1321,2,11297.29,False,none,LOW,5040,411,8.15,
2026-05-19T07:00:00Z,952,7,0,6,4,0,2,0.9132,33,46238.23,True,burst,CRITICAL,5046,415,8.22,Velocity Burst — possible card testing or account takeover
2026-05-19T07:01:00Z,953,7,1,4,0,2,2,0.3359,2,12734.04,False,none,LOW,5050,415,8.22,
2026-05-19T07:02:00Z,954,7,2,4,0,1,3,0.2321,9,7998.79,False,none,LOW,5054,415,8.21,
2026-05-19T07:03:00Z,955,7,3,5,0,1,4,0.0938,3,23145.3,False,none,LOW,5059,415,8.2,
2026-05-19T07:04:00Z,956,7,4,9,0,0,9,0.2986,1,7139.15,False,none,LOW,5068,415,8.19,
2026-05-19T07:05:00Z,957,7,5,5,0,0,5,0.1198,3,11737.58,False,none,LOW,5073,415,8.18,
2026-05-19T07:06:00Z,958,7,6,1,1,0,0,0.2447,3,5279.45,False,none,LOW,5074,416,8.2,
2026-05-19T07:07:00Z,959,7,7,9,0,1,8,0.1719,9,13215.42,False,none,LOW,5083,416,8.18,
2026-05-19T07:08:00Z,960,7,8,6,1,0,5,0.2658,8,6231.92,False,none,LOW,5089,417,8.19,
2026-05-19T07:09:00Z,961,7,9,3,0,0,3,0.0657,5,12906.76,False,none,LOW,5092,417,8.19,
2026-05-19T07:10:00Z,962,7,10,2,0,0,2,0.1508,5,27728.97,False,none,LOW,5094,417,8.19,
2026-05-19T07:11:00Z,963,7,11,5,0,0,5,0.241,7,32768.9,False,none,LOW,5099,417,8.18,
2026-05-19T07:12:00Z,964,7,12,3,1,1,1,0.0607,8,8823.3,False,none,LOW,5102,418,8.19,
2026-05-19T07:13:00Z,965,7,13,6,1,0,5,0.2729,3,6445.35,False,none,LOW,5108,419,8.2,
2026-05-19T07:14:00Z,966,7,14,3,0,0,3,0.349,9,15579.36,False,none,LOW,5111,419,8.2,
2026-05-19T07:15:00Z,967,7,15,6,0,0,6,0.3297,6,22810.75,False,none,LOW,5117,419,8.19,
2026-05-19T07:16:00Z,968,7,16,1,1,0,0,0.2341,6,10753.27,False,none,LOW,5118,420,8.21,
2026-05-19T07:17:00Z,969,7,17,4,4,0,0,0.8406,37,45933.21,True,burst,CRITICAL,5122,424,8.28,Velocity Burst — possible card testing or account takeover
2026-05-19T07:18:00Z,970,7,18,9,0,0,9,0.2871,4,9996.48,False,none,LOW,5131,424,8.26,
2026-05-19T07:19:00Z,971,7,19,8,1,1,6,0.3015,4,11358.39,False,none,LOW,5139,425,8.27,
2026-05-19T07:20:00Z,972,7,20,6,0,0,6,0.2219,4,26497.86,False,none,LOW,5145,425,8.26,
2026-05-19T07:21:00Z,973,7,21,6,0,0,6,0.1301,5,19024.85,False,none,LOW,5151,425,8.25,
2026-05-19T07:22:00Z,974,7,22,4,0,0,4,0.3403,7,6939.04,False,none,LOW,5155,425,8.24,
2026-05-19T07:23:00Z,975,7,23,7,1,0,6,0.0709,8,24105.61,False,none,LOW,5162,426,8.25,
2026-05-19T07:24:00Z,976,7,24,4,0,1,3,0.2383,7,17646.55,False,none,LOW,5166,426,8.25,
2026-05-19T07:25:00Z,977,7,25,6,0,1,5,0.1776,2,21054.83,False,none,LOW,5172,426,8.24,
2026-05-19T07:26:00Z,978,7,26,7,0,0,7,0.1112,2,16624.71,False,none,LOW,5179,426,8.23,
2026-05-19T07:27:00Z,979,7,27,3,0,0,3,0.1553,9,5932.65,False,none,LOW,5182,426,8.22,
2026-05-19T07:28:00Z,980,7,28,1,0,2,0,0.0824,8,33728.45,False,none,LOW,5183,426,8.22,
2026-05-19T07:29:00Z,981,7,29,5,0,0,5,0.0577,7,20686.29,False,none,LOW,5188,426,8.21,
2026-05-19T07:30:00Z,982,7,30,7,0,1,6,0.2158,9,2542.91,False,none,LOW,5195,426,8.2,
2026-05-19T07:31:00Z,983,7,31,9,1,0,8,0.2571,3,18249.3,False,none,LOW,5204,427,8.21,
2026-05-19T07:32:00Z,984,7,32,4,0,0,4,0.2654,2,26591.13,False,none,LOW,5208,427,8.2,
2026-05-19T07:33:00Z,985,7,33,5,1,1,3,0.2386,4,8087.97,False,none,LOW,5213,428,8.21,
2026-05-19T07:34:00Z,986,7,34,8,0,0,8,0.3292,1,8876.44,False,none,LOW,5221,428,8.2,
2026-05-19T07:35:00Z,987,7,35,3,0,1,2,0.2031,1,10194.43,False,none,LOW,5224,428,8.19,
2026-05-19T07:36:00Z,988,7,36,9,3,0,6,0.7634,34,79620.68,True,burst,CRITICAL,5233,431,8.24,Velocity Burst — possible card testing or account takeover
2026-05-19T07:37:00Z,989,7,37,4,1,1,2,0.105,3,21668.91,False,none,LOW,5237,432,8.25,
2026-05-19T07:38:00Z,990,7,38,2,1,0,1,0.1625,8,30730.98,False,none,LOW,5239,433,8.26,
2026-05-19T07:39:00Z,991,7,39,2,0,2,0,0.9122,16,19703.3,True,risk_surge,CRITICAL,5241,433,8.26,Risk Surge — device or IP clustering detected
2026-05-19T07:40:00Z,992,7,40,7,0,1,6,0.1142,8,13702.67,False,none,LOW,5248,433,8.25,
2026-05-19T07:41:00Z,993,7,41,7,0,0,7,0.0844,6,6330.84,False,none,LOW,5255,433,8.24,
2026-05-19T07:42:00Z,994,7,42,6,0,0,6,0.1242,9,2529.85,False,none,LOW,5261,433,8.23,
2026-05-19T07:43:00Z,995,7,43,4,0,0,4,0.2399,7,16303.19,False,none,LOW,5265,433,8.22,
2026-05-19T07:44:00Z,996,7,44,8,0,0,8,0.3492,3,34112.37,False,none,LOW,5273,433,8.21,
2026-05-19T07:45:00Z,997,7,45,9,0,1,8,0.3181,3,33888.53,False,none,LOW,5282,433,8.2,
2026-05-19T07:46:00Z,998,7,46,5,0,1,4,0.1389,7,12970.72,False,none,LOW,5287,433,8.19,
2026-05-19T07:47:00Z,999,7,47,2,4,0,0,0.6911,27,52554.08,True,burst,HIGH,5289,437,8.26,Velocity Burst — possible card testing or account takeover
2026-05-19T07:48:00Z,1000,7,48,4,0,0,4,0.0685,8,7184.71,False,none,LOW,5293,437,8.26,
2026-05-19T07:49:00Z,1001,7,49,12,0,0,12,0.341,1,14504.73,False,none,LOW,5305,437,8.24,
2026-05-19T07:50:00Z,1002,7,50,5,2,1,2,0.3093,2,16877.55,False,none,LOW,5310,439,8.27,
2026-05-19T07:51:00Z,1003,7,51,1,1,3,0,0.0818,3,4145.96,False,none,LOW,5311,440,8.28,
2026-05-19T07:52:00Z,1004,7,52,4,0,0,4,0.1966,6,22021.93,False,none,LOW,5315,440,8.28,
2026-05-19T07:53:00Z,1005,7,53,3,0,1,2,0.1231,2,19709.1,False,none,LOW,5318,440,8.27,
2026-05-19T07:54:00Z,1006,7,54,8,0,1,7,0.1996,6,11946.0,False,none,LOW,5326,440,8.26,
2026-05-19T07:55:00Z,1007,7,55,3,0,1,2,0.3155,3,4048.53,False,none,LOW,5329,440,8.26,
2026-05-19T07:56:00Z,1008,7,56,5,0,0,5,0.1999,4,10767.03,False,none,LOW,5334,440,8.25,
2026-05-19T07:57:00Z,1009,7,57,4,0,0,4,0.1838,6,21562.23,False,none,LOW,5338,440,8.24,
2026-05-19T07:58:00Z,1010,7,58,6,0,0,6,0.2068,1,8209.98,False,none,LOW,5344,440,8.23,
2026-05-19T07:59:00Z,1011,7,59,7,0,0,7,0.0882,9,23899.41,False,none,LOW,5351,440,8.22,
2026-05-19T08:00:00Z,1012,8,0,5,1,0,4,0.1748,9,22126.22,False,none,LOW,5356,441,8.23,
2026-05-19T08:01:00Z,1013,8,1,4,0,1,3,0.1109,6,32015.56,False,none,LOW,5360,441,8.23,
2026-05-19T08:02:00Z,1014,8,2,6,0,2,4,0.1477,3,7109.33,False,none,LOW,5366,441,8.22,
2026-05-19T08:03:00Z,1015,8,3,4,0,0,4,0.0705,3,28202.56,False,none,LOW,5370,441,8.21,
2026-05-19T08:04:00Z,1016,8,4,5,1,0,4,0.2987,8,34508.82,False,none,LOW,5375,442,8.22,
2026-05-19T08:05:00Z,1017,8,5,6,0,0,6,0.0626,4,23697.34,False,none,LOW,5381,442,8.21,
2026-05-19T08:06:00Z,1018,8,6,6,0,0,6,0.1099,8,2376.53,False,none,LOW,5387,442,8.2,
2026-05-19T08:07:00Z,1019,8,7,8,0,1,7,0.6857,6,298306.41,True,amount_spike,HIGH,5395,442,8.19,"Amount Spike — abnormal USD volume, possible wire fraud"
2026-05-19T08:08:00Z,1020,8,8,3,2,1,0,0.052,2,30212.02,False,none,LOW,5398,444,8.23,
2026-05-19T08:09:00Z,1021,8,9,3,0,1,2,0.1874,3,28304.51,False,none,LOW,5401,444,8.22,
2026-05-19T08:10:00Z,1022,8,10,3,0,0,3,0.233,1,32753.67,False,none,LOW,5404,444,8.22,
2026-05-19T08:11:00Z,1023,8,11,9,0,0,9,0.2112,5,4125.06,False,none,LOW,5413,444,8.2,
2026-05-19T08:12:00Z,1024,8,12,2,0,0,2,0.1679,2,2131.46,False,none,LOW,5415,444,8.2,
2026-05-19T08:13:00Z,1025,8,13,3,0,0,3,0.3112,3,12084.18,False,none,LOW,5418,444,8.19,
2026-05-19T08:14:00Z,1026,8,14,2,1,0,1,0.2301,4,14732.58,False,none,LOW,5420,445,8.21,
2026-05-19T08:15:00Z,1027,8,15,5,1,1,3,0.2512,9,2607.98,False,none,LOW,5425,446,8.22,
2026-05-19T08:16:00Z,1028,8,16,10,0,0,10,0.3126,2,16594.51,False,none,LOW,5435,446,8.21,
2026-05-19T08:17:00Z,1029,8,17,5,0,0,5,0.1761,8,17053.49,False,none,LOW,5440,446,8.2,
2026-05-19T08:18:00Z,1030,8,18,6,0,0,6,0.2069,7,14180.85,False,none,LOW,5446,446,8.19,
2026-05-19T08:19:00Z,1031,8,19,7,0,0,7,0.2385,8,16518.03,False,none,LOW,5453,446,8.18,
2026-05-19T08:20:00Z,1032,8,20,5,0,1,4,0.2169,7,2729.44,False,none,LOW,5458,446,8.17,
2026-05-19T08:21:00Z,1033,8,21,3,0,0,3,0.34,6,18558.58,False,none,LOW,5461,446,8.17,
2026-05-19T08:22:00Z,1034,8,22,7,0,0,7,0.1194,9,16099.91,False,none,LOW,5468,446,8.16,
2026-05-19T08:23:00Z,1035,8,23,7,1,1,5,0.313,1,10082.73,False,none,LOW,5475,447,8.16,
2026-05-19T08:24:00Z,1036,8,24,4,0,1,3,0.2994,2,16528.0,False,none,LOW,5479,447,8.16,
2026-05-19T08:25:00Z,1037,8,25,4,2,0,2,0.1016,5,10962.14,False,none,LOW,5483,449,8.19,
2026-05-19T08:26:00Z,1038,8,26,5,1,0,4,0.3257,6,31261.21,False,none,LOW,5488,450,8.2,
2026-05-19T08:27:00Z,1039,8,27,5,0,0,5,0.0662,9,32905.91,False,none,LOW,5493,450,8.19,
2026-05-19T08:28:00Z,1040,8,28,5,0,0,5,0.2187,5,33450.43,False,none,LOW,5498,450,8.18,
2026-05-19T08:29:00Z,1041,8,29,8,0,0,8,0.2788,3,15694.74,False,none,LOW,5506,450,8.17,
2026-05-19T08:30:00Z,1042,8,30,7,0,1,6,0.3216,2,31721.57,False,none,LOW,5513,450,8.16,
2026-05-19T08:31:00Z,1043,8,31,6,0,2,4,0.259,8,9481.68,False,none,LOW,5519,450,8.15,
2026-05-19T08:32:00Z,1044,8,32,3,0,3,0,0.1302,2,25152.65,False,none,LOW,5522,450,8.15,
2026-05-19T08:33:00Z,1045,8,33,5,0,2,3,0.7591,19,10188.79,True,risk_surge,HIGH,5527,450,8.14,Risk Surge — device or IP clustering detected
2026-05-19T08:34:00Z,1046,8,34,5,1,1,3,0.2862,7,28277.19,False,none,LOW,5532,451,8.15,
2026-05-19T08:35:00Z,1047,8,35,6,0,0,6,0.2689,9,26127.31,False,none,LOW,5538,451,8.14,
2026-05-19T08:36:00Z,1048,8,36,8,1,2,5,0.3479,7,16195.76,False,none,LOW,5546,452,8.15,
2026-05-19T08:37:00Z,1049,8,37,5,0,0,5,0.0959,9,8792.18,False,none,LOW,5551,452,8.14,
2026-05-19T08:38:00Z,1050,8,38,10,0,0,10,0.1786,4,18495.88,False,none,LOW,5561,452,8.13,
2026-05-19T08:39:00Z,1051,8,39,4,5,0,0,0.8777,32,43028.12,True,burst,CRITICAL,5565,457,8.21,Velocity Burst — possible card testing or account takeover
2026-05-19T08:40:00Z,1052,8,40,7,0,1,6,0.1988,5,15306.35,False,none,LOW,5572,457,8.2,
2026-05-19T08:41:00Z,1053,8,41,2,0,0,2,0.214,2,23149.48,False,none,LOW,5574,457,8.2,
2026-05-19T08:42:00Z,1054,8,42,10,1,0,9,0.2431,1,20768.94,False,none,LOW,5584,458,8.2,
2026-05-19T08:43:00Z,1055,8,43,8,1,1,6,0.2373,8,29974.29,False,none,LOW,5592,459,8.21,
2026-05-19T08:44:00Z,1056,8,44,5,0,0,5,0.1182,3,20102.75,False,none,LOW,5597,459,8.2,
2026-05-19T08:45:00Z,1057,8,45,6,0,2,4,0.2876,5,25777.44,False,none,LOW,5603,459,8.19,
2026-05-19T08:46:00Z,1058,8,46,10,1,0,9,0.2882,6,4858.41,False,none,LOW,5613,460,8.2,
2026-05-19T08:47:00Z,1059,8,47,6,1,1,4,0.1477,5,27572.73,False,none,LOW,5619,461,8.2,
2026-05-19T08:48:00Z,1060,8,48,5,0,0,5,0.067,2,29048.19,False,none,LOW,5624,461,8.2,
2026-05-19T08:49:00Z,1061,8,49,5,0,0,5,0.3224,1,33351.29,False,none,LOW,5629,461,8.19,
2026-05-19T08:50:00Z,1062,8,50,0,0,1,0,0.0731,4,22482.31,False,none,LOW,5629,461,8.19,
2026-05-19T08:51:00Z,1063,8,51,11,0,1,10,0.2097,7,7171.73,False,none,LOW,5640,461,8.17,
2026-05-19T08:52:00Z,1064,8,52,4,0,1,3,0.1595,8,20510.68,False,none,LOW,5644,461,8.17,
2026-05-19T08:53:00Z,1065,8,53,8,1,1,6,0.2348,1,25759.48,False,none,LOW,5652,462,8.17,
2026-05-19T08:54:00Z,1066,8,54,8,0,1,7,0.0602,8,6067.7,False,none,LOW,5660,462,8.16,
2026-05-19T08:55:00Z,1067,8,55,6,0,3,3,0.2753,1,20912.31,False,none,LOW,5666,462,8.15,
2026-05-19T08:56:00Z,1068,8,56,5,1,0,4,0.2829,1,32280.93,False,none,LOW,5671,463,8.16,
2026-05-19T08:57:00Z,1069,8,57,6,1,0,5,0.1769,8,25349.78,False,none,LOW,5677,464,8.17,
2026-05-19T08:58:00Z,1070,8,58,1,0,0,1,0.2542,7,16693.85,False,none,LOW,5678,464,8.17,
2026-05-19T08:59:00Z,1071,8,59,5,1,2,2,0.2397,4,14496.96,False,none,LOW,5683,465,8.18,
2026-05-19T09:00:00Z,1072,9,0,14,4,0,10,0.9229,35,50271.0,True,burst,CRITICAL,5697,469,8.23,Velocity Burst — possible card testing or account takeover
2026-05-19T09:01:00Z,1073,9,1,19,0,1,18,0.2569,6,28571.29,False,none,LOW,5716,469,8.21,
2026-05-19T09:02:00Z,1074,9,2,17,0,1,16,0.2435,2,7601.6,False,none,LOW,5733,469,8.18,
2026-05-19T09:03:00Z,1075,9,3,13,0,2,11,0.2215,2,26709.64,False,none,LOW,5746,469,8.16,
2026-05-19T09:04:00Z,1076,9,4,9,0,1,8,0.1257,1,23913.17,False,none,LOW,5755,469,8.15,
2026-05-19T09:05:00Z,1077,9,5,7,0,0,7,0.0597,7,15293.7,False,none,LOW,5762,469,8.14,
2026-05-19T09:06:00Z,1078,9,6,15,1,1,13,0.2003,4,7560.17,False,none,LOW,5777,470,8.14,
2026-05-19T09:07:00Z,1079,9,7,16,2,2,12,0.1919,7,32035.49,False,none,LOW,5793,472,8.15,
2026-05-19T09:08:00Z,1080,9,8,12,0,1,11,0.3368,1,23312.49,False,none,LOW,5805,472,8.13,
2026-05-19T09:09:00Z,1081,9,9,13,0,1,12,0.1404,9,8383.54,False,none,LOW,5818,472,8.11,
2026-05-19T09:10:00Z,1082,9,10,17,0,0,17,0.3239,2,13867.15,False,none,LOW,5835,472,8.09,
2026-05-19T09:11:00Z,1083,9,11,17,0,0,17,0.1382,6,3765.87,False,none,LOW,5852,472,8.07,
2026-05-19T09:12:00Z,1084,9,12,11,1,0,10,0.205,7,34938.92,False,none,LOW,5863,473,8.07,
2026-05-19T09:13:00Z,1085,9,13,15,0,2,13,0.1223,9,9574.1,False,none,LOW,5878,473,8.05,
2026-05-19T09:14:00Z,1086,9,14,12,0,1,11,0.1912,4,28021.82,False,none,LOW,5890,473,8.03,
2026-05-19T09:15:00Z,1087,9,15,10,2,1,7,0.2463,6,8546.14,False,none,LOW,5900,475,8.05,
2026-05-19T09:16:00Z,1088,9,16,9,0,3,6,0.2094,4,34211.38,False,none,LOW,5909,475,8.04,
2026-05-19T09:17:00Z,1089,9,17,10,0,0,10,0.0932,7,22158.13,False,none,LOW,5919,475,8.03,
2026-05-19T09:18:00Z,1090,9,18,12,1,0,11,0.2436,9,20401.62,False,none,LOW,5931,476,8.03,
2026-05-19T09:19:00Z,1091,9,19,10,0,0,10,0.3268,7,11431.76,False,none,LOW,5941,476,8.01,
2026-05-19T09:20:00Z,1092,9,20,14,0,0,14,0.348,9,13541.17,False,none,LOW,5955,476,7.99,
2026-05-19T09:21:00Z,1093,9,21,9,0,0,9,0.0666,3,29283.95,False,none,LOW,5964,476,7.98,
2026-05-19T09:22:00Z,1094,9,22,7,0,1,6,0.223,5,6211.69,False,none,LOW,5971,476,7.97,
2026-05-19T09:23:00Z,1095,9,23,13,0,1,12,0.2251,7,27266.71,False,none,LOW,5984,476,7.95,
2026-05-19T09:24:00Z,1096,9,24,9,0,0,9,0.3414,2,21422.58,False,none,LOW,5993,476,7.94,
2026-05-19T09:25:00Z,1097,9,25,10,1,1,8,0.2093,6,26470.8,False,none,LOW,6003,477,7.95,
2026-05-19T09:26:00Z,1098,9,26,17,1,0,16,0.3348,1,26587.67,False,none,LOW,6020,478,7.94,
2026-05-19T09:27:00Z,1099,9,27,9,1,0,8,0.2861,5,22353.83,False,none,LOW,6029,479,7.94,
2026-05-19T09:28:00Z,1100,9,28,12,0,0,12,0.3372,8,8309.12,False,none,LOW,6041,479,7.93,
2026-05-19T09:29:00Z,1101,9,29,9,0,1,8,0.1768,9,14461.74,False,none,LOW,6050,479,7.92,
2026-05-19T09:30:00Z,1102,9,30,12,0,0,12,0.1075,7,11150.72,False,none,LOW,6062,479,7.9,
2026-05-19T09:31:00Z,1103,9,31,14,1,1,12,0.217,3,22534.74,False,none,LOW,6076,480,7.9,
2026-05-19T09:32:00Z,1104,9,32,13,1,0,12,0.2792,2,31306.68,False,none,LOW,6089,481,7.9,
2026-05-19T09:33:00Z,1105,9,33,16,1,0,15,0.2531,8,11342.33,False,none,LOW,6105,482,7.9,
2026-05-19T09:34:00Z,1106,9,34,14,3,0,11,0.758,31,287076.38,True,burst,CRITICAL,6119,485,7.93,Velocity Burst — possible card testing or account takeover
2026-05-19T09:35:00Z,1107,9,35,12,1,2,9,0.1823,7,31492.68,False,none,LOW,6131,486,7.93,
2026-05-19T09:36:00Z,1108,9,36,11,0,0,11,0.1484,9,3626.43,False,none,LOW,6142,486,7.91,
2026-05-19T09:37:00Z,1109,9,37,5,0,0,5,0.1821,5,10145.55,False,none,LOW,6147,486,7.91,
2026-05-19T09:38:00Z,1110,9,38,7,1,1,5,0.1227,6,9848.09,False,none,LOW,6154,487,7.91,
2026-05-19T09:39:00Z,1111,9,39,14,0,0,14,0.2127,5,11844.0,False,none,LOW,6168,487,7.9,
2026-05-19T09:40:00Z,1112,9,40,17,0,0,17,0.2798,3,27233.07,False,none,LOW,6185,487,7.87,
2026-05-19T09:41:00Z,1113,9,41,6,1,0,5,0.3489,1,13800.14,False,none,LOW,6191,488,7.88,
2026-05-19T09:42:00Z,1114,9,42,11,0,1,10,0.0772,9,13485.52,False,none,LOW,6202,488,7.87,
2026-05-19T09:43:00Z,1115,9,43,13,0,0,13,0.2341,4,15294.73,False,none,LOW,6215,488,7.85,
2026-05-19T09:44:00Z,1116,9,44,15,1,0,14,0.0815,1,17508.1,False,none,LOW,6230,489,7.85,
2026-05-19T09:45:00Z,1117,9,45,16,1,1,14,0.2067,7,3924.84,False,none,LOW,6246,490,7.85,
2026-05-19T09:46:00Z,1118,9,46,15,0,1,14,0.054,5,28811.99,False,none,LOW,6261,490,7.83,
2026-05-19T09:47:00Z,1119,9,47,11,0,0,11,0.101,5,12588.48,False,none,LOW,6272,490,7.81,
2026-05-19T09:48:00Z,1120,9,48,17,1,1,15,0.1557,7,33728.98,False,none,LOW,6289,491,7.81,
2026-05-19T09:49:00Z,1121,9,49,11,0,1,10,0.0577,8,25845.96,False,none,LOW,6300,491,7.79,
2026-05-19T09:50:00Z,1122,9,50,18,0,0,18,0.3044,6,6845.77,False,none,LOW,6318,491,7.77,
2026-05-19T09:51:00Z,1123,9,51,8,0,0,8,0.3071,9,13469.31,False,none,LOW,6326,491,7.76,
2026-05-19T09:52:00Z,1124,9,52,7,0,1,6,0.1825,8,12050.29,False,none,LOW,6333,491,7.75,
2026-05-19T09:53:00Z,1125,9,53,11,0,2,9,0.251,2,28911.66,False,none,LOW,6344,491,7.74,
2026-05-19T09:54:00Z,1126,9,54,14,1,0,13,0.1144,8,2287.79,False,none,LOW,6358,492,7.74,
2026-05-19T09:55:00Z,1127,9,55,17,1,0,16,0.2247,8,31398.66,False,none,LOW,6375,493,7.73,
2026-05-19T09:56:00Z,1128,9,56,6,1,0,5,0.3076,7,28475.06,False,none,LOW,6381,494,7.74,
2026-05-19T09:57:00Z,1129,9,57,7,0,1,6,0.2937,8,3624.97,False,none,LOW,6388,494,7.73,
2026-05-19T09:58:00Z,1130,9,58,11,0,1,10,0.2647,7,4979.91,False,none,LOW,6399,494,7.72,
2026-05-19T09:59:00Z,1131,9,59,11,1,1,9,0.2084,6,12577.3,False,none,LOW,6410,495,7.72,
2026-05-19T10:00:00Z,1132,10,0,13,0,1,12,0.1159,2,14883.33,False,none,LOW,6423,495,7.71,
2026-05-19T10:01:00Z,1133,10,1,15,0,0,15,0.3049,6,8825.69,False,none,LOW,6438,495,7.69,
2026-05-19T10:02:00Z,1134,10,2,18,0,0,18,0.1319,2,6784.96,False,none,LOW,6456,495,7.67,
