event_id,timestamp,label,amount,merchant_category,risk_score,velocity_1h,device_type,device_fingerprint,ip_hash,region,card_type,issuing_bank,account_age_days,is_new_device,failed_auth_attempts,session_duration_sec,is_international,distance_from_home_km,chargeback_risk_band,flagged_for_review
EVT-10757,2026-05-19T05:00:19Z,normal,3627.25,ATM,0.299,6,unknown,FP-50153,ip-934805,Midwest,Mastercard,Citibank,480,False,0,498,False,118.6,LOW,False
EVT-10936,2026-05-19T05:01:19Z,normal,3079.42,Wire Transfer,0.3084,2,unknown,FP-54605,ip-370853,Northeast,Mastercard,Bank of America,3462,False,1,607,False,65.4,LOW,False
EVT-10142,2026-05-19T05:01:19Z,normal,248.71,Subscription,0.1043,2,mobile,FP-35324,ip-962702,West,Mastercard,Capital One,3138,False,1,767,False,137.2,LOW,False
EVT-10211,2026-05-19T05:04:19Z,suspicious,8756.72,ATM,0.4594,16,desktop,FP-50534,ip-256850,Northwest,Visa,Bank of America,3346,False,0,326,False,29.2,MEDIUM,False
EVT-10789,2026-05-19T05:05:19Z,normal,1676.73,ATM,0.0889,5,mobile,FP-15247,ip-140306,Northeast,Visa,Capital One,2594,False,0,789,False,30.9,LOW,False
EVT-10865,2026-05-19T05:05:19Z,normal,232.12,Crypto Exchange,0.1965,3,desktop,FP-50153,ip-745200,Southwest,Mastercard,TD Bank,958,False,0,688,False,177.3,LOW,False
EVT-10174,2026-05-19T05:06:19Z,normal,142.12,Crypto Exchange,0.1514,2,desktop,FP-40832,ip-843661,Southeast,Visa,Bank of America,809,False,0,335,False,5.0,LOW,False
EVT-10286,2026-05-19T05:09:19Z,normal,334.15,E-Commerce,0.1934,5,tablet,FP-59088,ip-495019,Southwest,Amex,Chase,1071,False,1,148,False,6.7,LOW,False
EVT-10162,2026-05-19T05:11:19Z,suspicious,6643.46,Crypto Exchange,0.4435,16,desktop,FP-87009,ip-877882,Southwest,Mastercard,Capital One,1941,False,0,299,False,169.1,MEDIUM,True
EVT-10759,2026-05-19T05:11:19Z,normal,140.13,Crypto Exchange,0.2695,6,mobile,FP-13942,ip-846484,Midwest,Visa,Citibank,3434,False,0,150,False,141.0,LOW,False
EVT-10046,2026-05-19T05:11:19Z,normal,654.34,ATM,0.0448,3,unknown,FP-18292,ip-429636,Southeast,Mastercard,Citibank,1625,False,0,486,False,66.6,LOW,False
EVT-10433,2026-05-19T05:12:19Z,normal,252.62,Crypto Exchange,0.3147,7,unknown,FP-23707,ip-230071,Southeast,Amex,Capital One,717,False,1,143,False,136.5,LOW,False
EVT-10803,2026-05-19T05:12:19Z,normal,3962.38,Wire Transfer,0.3156,4,mobile,FP-83261,ip-495019,Southeast,Mastercard,Bank of America,658,False,0,797,False,54.0,LOW,False
EVT-10337,2026-05-19T05:13:19Z,suspicious,11479.85,Crypto Exchange,0.5752,17,desktop,FP-76903,ip-282126,West,Discover,TD Bank,1643,False,0,658,False,8.0,HIGH,True
EVT-10737,2026-05-19T05:14:19Z,normal,646.11,Subscription,0.0502,4,desktop,FP-40832,ip-337172,Southwest,Mastercard,Citibank,2932,False,0,226,False,45.4,LOW,False
EVT-10341,2026-05-19T05:15:19Z,normal,154.66,POS Retail,0.0008,5,mobile,FP-71532,ip-684861,Midwest,Amex,PNC Bank,1754,False,0,745,False,143.5,LOW,False
EVT-10446,2026-05-19T05:18:19Z,normal,4999.0,POS Retail,0.2329,3,desktop,FP-97805,ip-957608,West,Discover,Chase,3331,False,1,234,False,182.8,LOW,False
EVT-10376,2026-05-19T05:18:19Z,suspicious,3835.07,ATM,0.6037,15,desktop,FP-83949,ip-778017,Midwest,Amex,Capital One,329,False,1,87,False,154.6,HIGH,True
EVT-10138,2026-05-19T05:19:19Z,suspicious,4513.91,E-Commerce,0.5953,18,unknown,FP-80550,ip-962702,Midwest,Visa,Citibank,2617,False,1,253,False,191.7,HIGH,True
EVT-10617,2026-05-19T05:22:19Z,normal,999.0,Subscription,0.2656,4,desktop,FP-67307,ip-122373,Northwest,Discover,US Bank,402,False,0,77,False,154.6,LOW,False
EVT-10471,2026-05-19T05:24:19Z,fraudulent,55349.11,Crypto Exchange,0.8334,23,unknown,FP-76216,ip-745200,Southwest,Visa,Wells Fargo,27,True,2,40,True,1819.7,VERY_HIGH,True
EVT-10693,2026-05-19T05:26:19Z,fraudulent,43703.84,Crypto Exchange,0.888,31,mobile,FP-96569,ip-516884,Northwest,Visa,Chase,12,True,5,28,False,155.7,VERY_HIGH,True
EVT-10193,2026-05-19T05:28:19Z,fraudulent,8683.79,E-Commerce,0.7425,18,desktop,FP-50534,ip-729735,Midwest,Mastercard,TD Bank,9,True,2,28,False,75.3,HIGH,True
EVT-10209,2026-05-19T05:29:19Z,suspicious,17296.45,POS Retail,0.4368,10,unknown,FP-54605,ip-198229,Southwest,Amex,Bank of America,2748,False,1,604,False,110.5,MEDIUM,True
EVT-10942,2026-05-19T05:29:19Z,normal,881.95,Wire Transfer,0.0587,6,tablet,FP-66724,ip-568604,Northwest,Visa,Capital One,2534,False,1,805,False,44.0,LOW,False
EVT-10806,2026-05-19T05:31:19Z,normal,197.57,E-Commerce,0.2384,7,mobile,FP-55504,ip-577692,Midwest,Amex,Bank of America,2283,False,0,271,False,46.2,LOW,False
EVT-10814,2026-05-19T05:31:19Z,normal,786.09,Wire Transfer,0.3413,2,tablet,FP-48970,ip-214819,Midwest,Visa,Citibank,1526,False,1,457,False,81.2,LOW,False
EVT-10456,2026-05-19T05:35:19Z,fraudulent,59137.27,ATM,0.7825,31,desktop,FP-85576,ip-510198,Midwest,Mastercard,Chase,12,True,3,36,True,4698.8,VERY_HIGH,True
EVT-10039,2026-05-19T05:37:19Z,normal,65.09,POS Retail,0.1099,4,tablet,FP-24514,ip-195307,Northeast,Mastercard,Capital One,1602,False,0,630,False,68.4,LOW,False
EVT-10200,2026-05-19T05:38:19Z,normal,207.73,Wire Transfer,0.103,5,mobile,FP-84945,ip-488883,Southwest,Amex,Capital One,2770,False,0,526,False,158.5,LOW,False
EVT-10116,2026-05-19T05:39:19Z,normal,416.21,POS Retail,0.0791,7,desktop,FP-39323,ip-181835,West,Discover,TD Bank,713,False,0,801,False,141.6,LOW,False
EVT-10494,2026-05-19T05:39:19Z,normal,246.57,ATM,0.0001,5,desktop,FP-24959,ip-197718,Southeast,Discover,TD Bank,599,False,0,802,False,176.1,LOW,False
EVT-10580,2026-05-19T05:39:19Z,normal,4999.0,Crypto Exchange,0.0072,5,unknown,FP-80822,ip-592122,Southwest,Amex,Chase,1691,False,0,855,False,31.5,LOW,False
EVT-10359,2026-05-19T05:40:19Z,normal,385.24,POS Retail,0.32,1,desktop,FP-42562,ip-789568,Northeast,Visa,Chase,573,False,1,692,False,117.2,LOW,False
EVT-10728,2026-05-19T05:40:19Z,suspicious,15393.45,POS Retail,0.4488,14,mobile,FP-39717,ip-261341,Midwest,Amex,Bank of America,2866,False,0,186,False,2.8,MEDIUM,True
EVT-10663,2026-05-19T05:43:19Z,suspicious,13817.7,E-Commerce,0.6367,8,tablet,FP-68897,ip-659673,West,Amex,Bank of America,2831,False,1,194,False,17.2,HIGH,True
EVT-10069,2026-05-19T05:43:19Z,normal,585.57,Wire Transfer,0.3687,4,tablet,FP-97074,ip-977638,Midwest,Amex,US Bank,349,False,1,664,False,132.0,MEDIUM,False
EVT-10559,2026-05-19T05:44:19Z,fraudulent,28361.67,POS Retail,0.8399,33,unknown,FP-73023,ip-412182,Midwest,Discover,US Bank,12,True,5,58,False,7.3,VERY_HIGH,True
EVT-10687,2026-05-19T05:45:19Z,normal,3115.42,Crypto Exchange,0.0182,2,desktop,FP-91497,ip-555696,Southwest,Visa,Bank of America,806,False,1,575,False,164.5,LOW,False
EVT-10825,2026-05-19T05:47:19Z,normal,3647.09,POS Retail,0.331,6,unknown,FP-97805,ip-664577,Northeast,Visa,PNC Bank,2657,False,0,699,False,6.3,LOW,False
EVT-10356,2026-05-19T05:47:19Z,suspicious,9056.53,ATM,0.7187,15,tablet,FP-87245,ip-371961,Southeast,Amex,Chase,1488,False,1,597,False,24.8,HIGH,True
EVT-10758,2026-05-19T05:48:19Z,normal,1390.09,POS Retail,0.1604,1,unknown,FP-78501,ip-588543,Northwest,Amex,Chase,1724,False,1,269,False,189.8,LOW,False
EVT-10788,2026-05-19T05:54:19Z,fraudulent,33850.93,Crypto Exchange,0.7322,35,unknown,FP-17735,ip-282126,Southwest,Mastercard,TD Bank,2,False,5,40,False,107.3,HIGH,True
EVT-10402,2026-05-19T05:54:19Z,normal,292.15,ATM,0.0751,3,unknown,FP-80340,ip-864799,West,Amex,PNC Bank,524,False,1,554,False,175.5,LOW,False
EVT-10969,2026-05-19T05:56:19Z,normal,214.6,Subscription,0.0798,1,desktop,FP-44872,ip-490328,Southeast,Visa,TD Bank,2470,False,0,725,False,114.7,LOW,False
EVT-10647,2026-05-19T05:57:19Z,normal,527.93,Subscription,0.276,5,unknown,FP-97361,ip-588019,Midwest,Mastercard,PNC Bank,2142,False,1,701,False,1.4,LOW,False
EVT-10700,2026-05-19T05:58:19Z,normal,520.39,POS Retail,0.3892,7,unknown,FP-59821,ip-998224,Southwest,Discover,Capital One,3060,False,1,439,False,4.8,MEDIUM,False
EVT-10694,2026-05-19T05:58:19Z,normal,117.26,Subscription,0.2672,6,desktop,FP-13942,ip-388611,Midwest,Mastercard,Bank of America,2675,False,1,739,False,137.0,LOW,False
EVT-10796,2026-05-19T05:59:19Z,fraudulent,43154.69,POS Retail,0.758,38,tablet,FP-52398,ip-217951,Midwest,Discover,Chase,24,True,4,12,True,643.7,VERY_HIGH,True
EVT-10326,2026-05-19T05:59:19Z,normal,218.92,POS Retail,0.3329,6,tablet,FP-24461,ip-975807,Southwest,Mastercard,US Bank,1923,False,1,845,False,127.7,LOW,False
EVT-10615,2026-05-19T06:00:19Z,normal,181.63,POS Retail,0.1537,2,tablet,FP-52398,ip-614554,Southwest,Visa,Citibank,2371,False,0,544,False,101.0,LOW,False
EVT-10309,2026-05-19T06:00:19Z,fraudulent,11031.07,POS Retail,0.8617,34,unknown,FP-68910,ip-745200,Northeast,Visa,Bank of America,19,True,5,31,True,2630.6,VERY_HIGH,True
EVT-10066,2026-05-19T06:01:19Z,fraudulent,18925.15,POS Retail,0.7284,23,mobile,FP-85576,ip-502320,Southwest,Amex,Bank of America,24,True,5,27,True,4948.7,HIGH,True
EVT-10794,2026-05-19T06:02:19Z,normal,1218.99,Wire Transfer,0.109,4,desktop,FP-54605,ip-436765,Northwest,Visa,Citibank,1716,False,0,835,False,131.3,LOW,False
EVT-10711,2026-05-19T06:02:19Z,suspicious,15867.15,POS Retail,0.5095,8,unknown,FP-66849,ip-430487,Midwest,Visa,Bank of America,2753,False,1,800,False,96.7,MEDIUM,True
EVT-10609,2026-05-19T06:03:19Z,suspicious,7569.34,POS Retail,0.5581,8,mobile,FP-67947,ip-495019,Midwest,Mastercard,Wells Fargo,600,False,0,84,False,6.9,HIGH,True
EVT-10165,2026-05-19T06:04:19Z,normal,339.5,E-Commerce,0.2122,1,mobile,FP-32093,ip-684861,Southwest,Discover,Citibank,2717,False,0,591,False,69.0,LOW,False
EVT-10801,2026-05-19T06:04:19Z,normal,450.76,ATM,0.1922,5,unknown,FP-92587,ip-733628,Southwest,Visa,TD Bank,2884,False,0,693,False,67.0,LOW,False
EVT-10624,2026-05-19T06:04:19Z,normal,2078.95,Subscription,0.2724,5,tablet,FP-97074,ip-433829,Northeast,Visa,PNC Bank,182,False,0,354,False,100.0,LOW,False
EVT-10995,2026-05-19T06:04:19Z,normal,1105.67,Wire Transfer,0.3764,5,unknown,FP-60132,ip-185019,West,Discover,US Bank,480,False,0,490,False,154.6,MEDIUM,False
EVT-10160,2026-05-19T06:06:19Z,normal,1880.83,ATM,0.0699,6,mobile,FP-86805,ip-957608,Southwest,Amex,PNC Bank,3150,False,1,851,False,43.0,LOW,False
EVT-10270,2026-05-19T06:07:19Z,normal,785.98,POS Retail,0.1021,7,tablet,FP-20307,ip-140306,Midwest,Amex,TD Bank,2487,False,0,439,False,31.9,LOW,False
EVT-10958,2026-05-19T06:09:19Z,suspicious,15049.73,Crypto Exchange,0.5071,12,desktop,FP-27517,ip-119902,Southeast,Mastercard,TD Bank,1817,False,1,683,False,136.1,MEDIUM,True
EVT-10701,2026-05-19T06:10:19Z,normal,2045.37,ATM,0.1474,5,mobile,FP-17735,ip-749454,Midwest,Mastercard,Bank of America,1157,False,0,488,False,45.0,LOW,False
EVT-10937,2026-05-19T06:11:19Z,fraudulent,24771.97,Crypto Exchange,0.8034,27,unknown,FP-21530,ip-429636,Southwest,Visa,Chase,16,False,3,12,False,62.5,VERY_HIGH,False
EVT-10262,2026-05-19T06:12:19Z,suspicious,14386.38,Crypto Exchange,0.4413,12,desktop,FP-39717,ip-631823,Northeast,Amex,PNC Bank,107,False,0,887,False,123.6,MEDIUM,True
EVT-10468,2026-05-19T06:15:19Z,suspicious,3727.96,Subscription,0.5715,10,mobile,FP-61713,ip-339282,Midwest,Discover,Capital One,350,False,1,103,False,14.6,HIGH,False
EVT-10288,2026-05-19T06:16:19Z,normal,2213.21,Wire Transfer,0.3865,4,unknown,FP-66724,ip-248146,Northeast,Visa,Citibank,1226,False,1,462,False,188.5,MEDIUM,False
EVT-10553,2026-05-19T06:19:19Z,fraudulent,12108.81,E-Commerce,0.8881,19,tablet,FP-72762,ip-787805,West,Amex,TD Bank,14,True,5,9,False,26.4,VERY_HIGH,False
EVT-10839,2026-05-19T06:23:19Z,fraudulent,59134.03,Subscription,0.8593,18,unknown,FP-90826,ip-912341,Southwest,Amex,US Bank,8,True,3,12,False,170.2,VERY_HIGH,True
EVT-10662,2026-05-19T06:24:19Z,normal,1817.88,Subscription,0.2516,1,unknown,FP-64254,ip-598631,Southwest,Discover,PNC Bank,942,False,0,782,False,4.2,LOW,False
EVT-10584,2026-05-19T06:24:19Z,normal,2920.07,Subscription,0.2735,5,unknown,FP-26429,ip-588019,Northwest,Mastercard,Wells Fargo,2465,False,0,299,False,54.7,LOW,False
EVT-10443,2026-05-19T06:25:19Z,normal,820.39,Subscription,0.2897,6,unknown,FP-17127,ip-181835,Northwest,Visa,US Bank,2329,False,0,394,False,10.7,LOW,False
EVT-10522,2026-05-19T06:26:19Z,normal,1341.83,ATM,0.2196,1,tablet,FP-72708,ip-827793,Northwest,Discover,Bank of America,3173,False,0,896,False,93.0,LOW,False
EVT-10787,2026-05-19T06:28:19Z,normal,2005.73,Wire Transfer,0.2138,1,desktop,FP-18032,ip-773746,Midwest,Visa,Citibank,2198,False,1,551,False,28.0,LOW,False
EVT-10171,2026-05-19T06:28:19Z,suspicious,8823.96,Wire Transfer,0.7014,15,mobile,FP-55504,ip-174456,Northwest,Amex,Chase,2099,False,0,95,False,68.5,HIGH,False
EVT-10228,2026-05-19T06:30:19Z,normal,552.16,E-Commerce,0.2957,5,mobile,FP-83949,ip-799663,Midwest,Amex,Citibank,1447,False,0,274,False,189.7,LOW,False
EVT-10557,2026-05-19T06:32:19Z,suspicious,13200.55,Subscription,0.5134,10,unknown,FP-66678,ip-369993,Midwest,Mastercard,Chase,1166,False,0,520,False,8.6,MEDIUM,True
EVT-10924,2026-05-19T06:35:19Z,suspicious,5634.02,ATM,0.4239,9,unknown,FP-21692,ip-336214,West,Discover,US Bank,2988,False,1,570,False,166.4,MEDIUM,True
EVT-10242,2026-05-19T06:40:19Z,normal,2124.45,Wire Transfer,0.2735,4,tablet,FP-71532,ip-747933,Southwest,Mastercard,Bank of America,2891,False,0,287,False,9.1,LOW,False
EVT-10595,2026-05-19T06:41:19Z,normal,490.84,ATM,0.0473,4,tablet,FP-31488,ip-336214,West,Discover,US Bank,2304,False,0,842,False,115.1,LOW,False
EVT-10565,2026-05-19T06:42:19Z,fraudulent,17410.88,Crypto Exchange,0.741,29,tablet,FP-66678,ip-960059,Southwest,Visa,TD Bank,5,True,4,58,True,667.4,HIGH,False
EVT-10941,2026-05-19T06:43:19Z,fraudulent,23707.75,Subscription,0.8152,29,desktop,FP-80745,ip-621297,Southwest,Visa,Chase,23,True,4,5,False,107.8,VERY_HIGH,True
EVT-10673,2026-05-19T06:44:19Z,fraudulent,28419.14,Crypto Exchange,0.8198,28,tablet,FP-85576,ip-345017,Southwest,Mastercard,Bank of America,27,False,2,27,True,655.1,VERY_HIGH,False
EVT-10654,2026-05-19T06:44:19Z,suspicious,3602.86,ATM,0.6374,11,tablet,FP-35949,ip-537992,Northeast,Mastercard,Wells Fargo,3493,False,1,525,False,159.2,HIGH,True
EVT-10575,2026-05-19T06:47:19Z,normal,3977.98,Crypto Exchange,0.2558,4,unknown,FP-81715,ip-599366,Northwest,Amex,Citibank,925,False,0,853,False,71.8,LOW,False
EVT-10925,2026-05-19T06:49:19Z,normal,1230.51,Wire Transfer,0.1478,4,desktop,FP-59088,ip-693479,Midwest,Amex,Bank of America,670,False,0,867,False,61.9,LOW,False
EVT-10916,2026-05-19T06:50:19Z,normal,1456.62,Subscription,0.0902,5,mobile,FP-20307,ip-218639,Southwest,Amex,Chase,2038,False,1,481,False,141.7,LOW,False
EVT-10283,2026-05-19T06:51:19Z,normal,2385.23,Wire Transfer,0.3208,3,tablet,FP-51568,ip-826836,Northwest,Mastercard,Wells Fargo,3466,False,0,162,False,110.6,LOW,False
EVT-10499,2026-05-19T06:54:19Z,normal,2726.63,ATM,0.3366,6,unknown,FP-10662,ip-932326,Northwest,Mastercard,Wells Fargo,869,False,0,407,False,150.4,LOW,False
EVT-10798,2026-05-19T06:57:19Z,normal,2168.02,ATM,0.1375,4,desktop,FP-84047,ip-312809,Southwest,Visa,Bank of America,1336,False,1,168,False,7.1,LOW,False
EVT-10466,2026-05-19T06:57:19Z,normal,693.18,POS Retail,0.2696,3,mobile,FP-80340,ip-195307,West,Amex,Wells Fargo,2128,False,0,79,False,179.0,LOW,False
EVT-10600,2026-05-19T07:00:19Z,fraudulent,19683.45,ATM,0.9464,24,desktop,FP-76216,ip-429636,Southwest,Amex,Capital One,20,False,5,40,True,3649.8,VERY_HIGH,True
EVT-10058,2026-05-19T07:02:19Z,normal,369.56,E-Commerce,0.0787,7,desktop,FP-51664,ip-944884,Southeast,Visa,Chase,1298,False,1,170,False,136.9,LOW,False
EVT-10204,2026-05-19T07:02:19Z,normal,90.75,Wire Transfer,0.2158,2,desktop,FP-25027,ip-695494,Midwest,Mastercard,TD Bank,2173,False,0,101,False,116.6,LOW,False
EVT-10331,2026-05-19T07:03:19Z,suspicious,9615.91,POS Retail,0.6385,10,desktop,FP-17127,ip-140306,Northwest,Amex,TD Bank,1760,False,1,371,False,136.1,HIGH,True
EVT-10859,2026-05-19T07:03:19Z,fraudulent,53780.46,E-Commerce,0.9375,39,mobile,FP-74572,ip-504424,Midwest,Discover,Chase,15,False,2,58,False,104.1,VERY_HIGH,True
EVT-10477,2026-05-19T07:05:19Z,normal,299.12,Wire Transfer,0.0049,4,desktop,FP-17127,ip-745200,Southeast,Discover,Wells Fargo,1441,False,1,552,False,36.8,LOW,False
EVT-10771,2026-05-19T07:08:19Z,fraudulent,52125.23,Subscription,0.7462,22,mobile,FP-59190,ip-511675,Midwest,Amex,Bank of America,17,False,5,13,False,158.0,HIGH,True
EVT-10730,2026-05-19T07:08:19Z,normal,226.3,ATM,0.0376,4,unknown,FP-81715,ip-171328,Midwest,Visa,Bank of America,916,False,0,344,False,95.8,LOW,False
EVT-10182,2026-05-19T07:08:19Z,normal,991.32,Crypto Exchange,0.2351,2,tablet,FP-67307,ip-378959,West,Visa,TD Bank,1711,False,0,191,False,200.0,LOW,False
EVT-10664,2026-05-19T07:13:19Z,normal,1337.86,ATM,0.0467,7,tablet,FP-75011,ip-709931,Southeast,Mastercard,TD Bank,604,False,0,369,False,165.8,LOW,False
EVT-10812,2026-05-19T07:14:19Z,normal,862.66,Crypto Exchange,0.2396,1,unknown,FP-49498,ip-336214,Southeast,Amex,Bank of America,3566,False,1,739,False,159.5,LOW,False
EVT-10823,2026-05-19T07:14:19Z,normal,671.64,ATM,0.3879,4,tablet,FP-90826,ip-972377,West,Amex,Chase,2360,False,0,241,False,130.1,MEDIUM,False
EVT-10007,2026-05-19T07:16:19Z,fraudulent,31450.07,POS Retail,0.8699,38,unknown,FP-12044,ip-992243,Southwest,Visa,Bank of America,18,True,4,47,True,3807.0,VERY_HIGH,True
EVT-10849,2026-05-19T07:16:19Z,normal,31.8,POS Retail,0.1334,7,mobile,FP-12773,ip-319485,West,Visa,TD Bank,2893,False,0,882,False,199.5,LOW,False
EVT-10482,2026-05-19T07:17:19Z,suspicious,16766.88,POS Retail,0.6166,18,desktop,FP-60883,ip-197718,Midwest,Amex,TD Bank,596,False,0,748,False,15.5,HIGH,True
EVT-10885,2026-05-19T07:19:19Z,fraudulent,51976.92,Crypto Exchange,0.8679,18,unknown,FP-49088,ip-483293,Northwest,Visa,Citibank,7,True,2,10,False,98.7,VERY_HIGH,True
EVT-10653,2026-05-19T07:20:19Z,normal,228.44,Crypto Exchange,0.1035,5,unknown,FP-38112,ip-693479,Midwest,Visa,Citibank,3633,False,1,373,False,13.5,LOW,False
EVT-10072,2026-05-19T07:21:19Z,normal,667.54,E-Commerce,0.0367,4,tablet,FP-46216,ip-140306,Southeast,Visa,TD Bank,794,False,1,616,False,65.3,LOW,False
EVT-10826,2026-05-19T07:21:19Z,normal,391.07,E-Commerce,0.2278,5,tablet,FP-31488,ip-960059,Northwest,Amex,PNC Bank,3567,False,0,561,False,56.2,LOW,False
EVT-10520,2026-05-19T07:21:19Z,normal,690.83,Crypto Exchange,0.0344,6,tablet,FP-16112,ip-185225,Midwest,Visa,Capital One,374,False,1,474,False,10.6,LOW,False
EVT-10576,2026-05-19T07:25:19Z,normal,314.0,POS Retail,0.3893,4,tablet,FP-40085,ip-944042,Midwest,Mastercard,Wells Fargo,1127,False,1,231,False,175.1,MEDIUM,False
EVT-10095,2026-05-19T07:26:19Z,normal,686.7,Wire Transfer,0.0773,5,unknown,FP-55031,ip-457819,Southwest,Amex,Citibank,1655,False,1,86,False,71.7,LOW,False
EVT-10438,2026-05-19T07:26:19Z,normal,203.49,POS Retail,0.2722,4,desktop,FP-24514,ip-197718,Northwest,Amex,Wells Fargo,1301,False,1,185,False,120.5,LOW,False
EVT-10185,2026-05-19T07:27:19Z,fraudulent,12505.88,Wire Transfer,0.8231,40,unknown,FP-87272,ip-763226,Midwest,Mastercard,Capital One,10,True,3,41,True,1678.5,VERY_HIGH,True
EVT-10245,2026-05-19T07:31:19Z,normal,488.32,E-Commerce,0.0417,2,desktop,FP-24461,ip-964255,Midwest,Mastercard,PNC Bank,889,False,0,767,False,111.4,LOW,False
EVT-10642,2026-05-19T07:33:19Z,fraudulent,11878.52,E-Commerce,0.8272,29,unknown,FP-91055,ip-185225,Northwest,Visa,Citibank,11,True,3,14,True,778.2,VERY_HIGH,True
EVT-10570,2026-05-19T07:33:19Z,fraudulent,12242.22,E-Commerce,0.9429,44,unknown,FP-28132,ip-592215,Northwest,Amex,TD Bank,3,True,5,32,True,3751.4,VERY_HIGH,True
EVT-10495,2026-05-19T07:38:19Z,normal,4999.0,Crypto Exchange,0.2653,4,unknown,FP-90380,ip-932326,Northwest,Discover,PNC Bank,1197,False,0,446,False,50.1,LOW,False
EVT-10275,2026-05-19T07:39:19Z,normal,378.05,E-Commerce,0.3929,4,mobile,FP-64647,ip-817134,West,Visa,Capital One,914,False,0,105,False,120.2,MEDIUM,False
EVT-10933,2026-05-19T07:40:19Z,normal,726.76,POS Retail,0.3201,4,tablet,FP-59912,ip-490328,Southwest,Visa,Capital One,2280,False,1,269,False,35.0,LOW,False
EVT-10531,2026-05-19T07:40:19Z,normal,1339.74,E-Commerce,0.0894,2,desktop,FP-60132,ip-218639,Midwest,Mastercard,Wells Fargo,1794,False,1,360,False,8.4,LOW,False
EVT-10539,2026-05-19T07:42:19Z,normal,68.82,Wire Transfer,0.2778,2,mobile,FP-71012,ip-733628,Southeast,Amex,TD Bank,1148,False,1,175,False,124.2,LOW,False
EVT-10143,2026-05-19T07:45:19Z,normal,969.31,ATM,0.0866,2,desktop,FP-12773,ip-887104,Southeast,Visa,Wells Fargo,1297,False,1,153,False,113.8,LOW,False
EVT-10773,2026-05-19T07:45:19Z,normal,843.9,E-Commerce,0.1286,5,desktop,FP-24461,ip-862280,Northeast,Amex,Capital One,1144,False,1,711,False,86.8,LOW,False
EVT-10766,2026-05-19T07:47:19Z,normal,4999.0,Subscription,0.0479,4,unknown,FP-73464,ip-427310,Southeast,Mastercard,Wells Fargo,823,False,0,158,False,109.8,LOW,False
EVT-10164,2026-05-19T07:48:19Z,normal,754.18,Crypto Exchange,0.2458,2,desktop,FP-39323,ip-887104,Midwest,Visa,Wells Fargo,1715,False,1,151,False,49.7,LOW,False
EVT-10061,2026-05-19T07:50:19Z,fraudulent,12578.64,ATM,0.8748,43,desktop,FP-50534,ip-557534,Northeast,Visa,TD Bank,11,True,5,33,True,1221.4,VERY_HIGH,True
EVT-10273,2026-05-19T07:52:19Z,normal,668.45,POS Retail,0.0692,1,desktop,FP-96569,ip-510198,West,Visa,Capital One,330,False,0,287,False,127.9,LOW,False
EVT-10535,2026-05-19T07:53:19Z,normal,4999.0,Subscription,0.2246,6,desktop,FP-59912,ip-579840,West,Visa,Chase,495,False,1,672,False,175.5,LOW,False
EVT-10071,2026-05-19T07:53:19Z,fraudulent,41299.76,Wire Transfer,0.9853,22,tablet,FP-74572,ip-827793,Southwest,Visa,Capital One,12,False,4,37,False,83.9,VERY_HIGH,True
EVT-10899,2026-05-19T07:59:19Z,suspicious,16965.93,Crypto Exchange,0.5443,16,unknown,FP-40504,ip-754294,Northeast,Amex,Chase,1645,False,0,64,False,118.0,MEDIUM,True
EVT-10276,2026-05-19T08:00:19Z,normal,4999.0,E-Commerce,0.2417,2,unknown,FP-59821,ip-799663,Southwest,Discover,Wells Fargo,233,False,0,657,False,135.6,LOW,False
EVT-10172,2026-05-19T08:01:19Z,fraudulent,46091.1,POS Retail,0.7566,24,unknown,FP-23707,ip-846484,West,Discover,Chase,16,False,3,44,True,1232.9,VERY_HIGH,False
EVT-10064,2026-05-19T08:02:19Z,normal,3415.62,Wire Transfer,0.0979,4,mobile,FP-72762,ip-325461,Northeast,Discover,Wells Fargo,1836,False,0,805,False,103.5,LOW,False
EVT-10851,2026-05-19T08:03:19Z,suspicious,17329.55,Wire Transfer,0.5829,8,tablet,FP-87272,ip-122591,Midwest,Mastercard,Citibank,3471,False,0,869,False,118.8,HIGH,True
EVT-10437,2026-05-19T08:06:19Z,suspicious,2782.66,ATM,0.4985,15,mobile,FP-79105,ip-806286,Midwest,Amex,Capital One,955,False,1,353,False,48.9,MEDIUM,True
EVT-10912,2026-05-19T08:06:19Z,normal,1255.51,Crypto Exchange,0.2002,4,mobile,FP-66678,ip-116053,Northwest,Mastercard,Wells Fargo,2888,False,1,108,False,0.1,LOW,False
EVT-10686,2026-05-19T08:08:19Z,normal,194.89,POS Retail,0.0667,3,mobile,FP-80340,ip-631823,West,Discover,PNC Bank,703,False,1,715,False,76.6,LOW,False
EVT-10938,2026-05-19T08:09:19Z,normal,934.27,Wire Transfer,0.1208,1,mobile,FP-93407,ip-309376,Southeast,Mastercard,TD Bank,469,False,1,164,False,175.9,LOW,False
EVT-10457,2026-05-19T08:10:19Z,suspicious,16922.6,POS Retail,0.556,17,mobile,FP-35324,ip-964255,Midwest,Visa,US Bank,143,False,0,438,False,199.0,HIGH,True
EVT-10186,2026-05-19T08:11:19Z,suspicious,14076.0,POS Retail,0.545,14,tablet,FP-52004,ip-645413,Northeast,Discover,Wells Fargo,299,False,0,498,False,158.7,MEDIUM,True
